Id,SalePrice
1615,72920.67142857143
1616,72920.67142857143
1617,72920.67142857143
1618,88971.1
1619,88971.1
1620,134326.80209841274
1621,88971.1
1622,88971.1
1623,195877.026
1624,93034.5
1625,93034.5
1626,93034.5
1627,93034.5
1628,221964.00933333332
1629,127636.006
1630,221964.00933333332
1631,195877.026
1632,195877.026
1633,127636.006
1634,93034.5
1635,93034.5
1636,93034.5
1637,92408.756
1638,156199.48828571424
1639,93034.5
1640,156199.48828571424
1641,93034.5
1642,127636.006
1643,195877.026
1644,195877.026
1645,88971.1
1646,93034.5
1647,127636.006
1648,88971.1
1649,88971.1
1650,72920.67142857143
1651,72920.67142857143
1652,93034.5
1653,93034.5
1654,93034.5
1655,127636.006
1656,93034.5
1657,93034.5
1658,93034.5
1659,127636.006
1660,88971.1
1661,284699.606
1662,284699.606
1663,284699.606
1664,302765.608
1665,283333.952
1666,195877.026
1667,221964.00933333332
1668,283333.952
1669,283333.952
1670,283333.952
1671,127636.006
1672,284699.606
1673,221964.00933333332
1674,195877.026
1675,93034.5
1676,93034.5
1677,127636.006
1678,302765.608
1679,221964.00933333332
1680,283826.152
1681,283333.952
1682,195877.026
1683,127636.006
1684,127636.006
1685,93034.5
1686,127636.006
1687,127636.006
1688,127636.006
1689,127636.006
1690,127636.006
1691,127636.006
1692,205879.978
1693,127636.006
1694,93034.5
1695,127636.006
1696,156199.48828571424
1697,127636.006
1698,221964.00933333332
1699,221964.00933333332
1700,156199.48828571424
1701,221964.00933333332
1702,195877.026
1703,195877.026
1704,195877.026
1705,195877.026
1706,284699.606
1707,127636.006
1708,127636.006
1709,283333.952
1710,195877.026
1711,195877.026
1712,195877.026
1713,127636.006
1714,127636.006
1715,127636.006
1716,127636.006
1717,127636.006
1718,93034.5
1719,127636.006
1720,195877.026
1721,127636.006
1722,88971.1
1723,88971.1
1724,127636.006
1725,156199.48828571424
1726,93034.5
1727,93034.5
1728,127636.006
1729,93034.5
1730,90548.3
1731,88971.1
1732,88971.1
1733,88971.1
1734,88971.1
1735,88971.1
1736,88971.1
1737,221964.00933333332
1738,127636.006
1739,156199.48828571424
1740,93034.5
1741,93034.5
1742,93034.5
1743,127636.006
1744,195877.026
1745,127636.006
1746,221964.00933333332
1747,156199.48828571424
1748,141380.41373174606
1749,88971.1
1750,93034.5
1751,156199.48828571424
1752,88971.1
1753,88971.1
1754,156199.48828571424
1755,93034.5
1756,72920.67142857143
1757,88971.1
1758,73179.87142857144
1759,88971.1
1760,88971.1
1761,88971.1
1762,134326.80209841274
1763,93034.5
1764,88971.1
1765,93034.5
1766,93034.5
1767,93034.5
1768,88971.1
1769,127636.006
1770,93034.5
1771,88971.1
1772,88971.1
1773,72920.67142857143
1774,88971.1
1775,93034.5
1776,88971.1
1777,88971.1
1778,88971.1
1779,90680.3
1780,127636.006
1781,88971.1
1782,68931.5
1783,88971.1
1784,72920.67142857143
1785,88971.1
1786,103828.77259523807
1787,127636.006
1788,68041.2
1789,88971.1
1790,68931.5
1791,141380.41373174606
1792,93034.5
1793,93034.5
1794,93034.5
1795,93034.5
1796,93034.5
1797,93034.5
1798,88971.1
1799,88971.1
1800,88971.1
1801,72920.67142857143
1802,93034.5
1803,93034.5
1804,88971.1
1805,93034.5
1806,93034.5
1807,101762.9
1808,88971.1
1809,88971.1
1810,88971.1
1811,72920.67142857143
1812,88971.1
1813,88971.1
1814,72920.67142857143
1815,50466.4
1816,88971.1
1817,72920.67142857143
1818,137488.15993174605
1819,93034.5
1820,72920.67142857143
1821,93034.5
1822,93034.5
1823,68931.5
1824,93034.5
1825,88971.1
1826,88971.1
1827,88971.1
1828,88971.1
1829,89538.1
1830,93034.5
1831,137182.594
1832,134326.80209841274
1833,93083.1
1834,93034.5
1835,127636.006
1836,93034.5
1837,72920.67142857143
1838,93034.5
1839,72920.67142857143
1840,88971.1
1841,88971.1
1842,88971.1
1843,88971.1
1844,93034.5
1845,88971.1
1846,93034.5
1847,134326.80209841274
1848,50466.4
1849,57268.2
1850,88971.1
1851,93034.5
1852,88971.1
1853,88971.1
1854,127636.006
1855,93034.5
1856,127636.006
1857,114508.24639999999
1858,114508.24639999999
1859,90680.3
1860,88971.1
1861,90680.3
1862,156208.21828571425
1863,156208.21828571425
1864,156208.21828571425
1865,283333.952
1866,283333.952
1867,195877.026
1868,195877.026
1869,127636.006
1870,195877.026
1871,195877.026
1872,93034.5
1873,127636.006
1874,88971.1
1875,127636.006
1876,93034.5
1877,127636.006
1878,127636.006
1879,88971.1
1880,88971.1
1881,127636.006
1882,221964.00933333332
1883,127636.006
1884,127636.006
1885,195877.026
1886,195877.026
1887,127636.006
1888,195877.026
1889,93034.5
1890,72920.67142857143
1891,93034.5
1892,72920.67142857143
1893,88971.1
1894,88971.1
1895,88971.1
1896,88971.1
1897,88971.1
1898,93034.5
1899,93034.5
1900,127636.006
1901,88971.1
1902,88971.1
1903,156199.48828571424
1904,88971.1
1905,93034.5
1906,88971.1
1907,92932.2
1908,93034.5
1909,93034.5
1910,93034.5
1911,129837.84314285712
1912,156199.48828571424
1913,134326.80209841274
1914,72920.67142857143
1915,195877.026
1916,50466.4
1917,221964.00933333332
1918,93034.5
1919,93034.5
1920,88971.1
1921,284699.606
1922,283333.952
1923,141380.41373174606
1924,127636.006
1925,156199.48828571424
1926,286985.152
1927,88971.1
1928,88971.1
1929,88971.1
1930,93034.5
1931,88971.1
1932,88971.1
1933,88971.1
1934,93034.5
1935,93034.5
1936,93034.5
1937,93034.5
1938,88971.1
1939,195877.026
1940,195877.026
1941,93034.5
1942,93034.5
1943,195877.026
1944,221964.00933333332
1945,283826.152
1946,93034.5
1947,283333.952
1948,93034.5
1949,127636.006
1950,127636.006
1951,156199.48828571424
1952,127636.006
1953,93034.5
1954,156199.48828571424
1955,88971.1
1956,156208.21828571425
1957,93034.5
1958,221964.00933333332
1959,88971.1
1960,72920.67142857143
1961,88971.1
1962,93034.5
1963,93034.5
1964,88971.1
1965,93034.5
1966,127636.006
1967,195877.026
1968,221964.00933333332
1969,286633.352
1970,284699.606
1971,302765.608
1972,284699.606
1973,221964.00933333332
1974,221964.00933333332
1975,302765.608
1976,195877.026
1977,221964.00933333332
1978,221964.00933333332
1979,283333.952
1980,127636.006
1981,283333.952
1982,195877.026
1983,195877.026
1984,127636.006
1985,127636.006
1986,127636.006
1987,127636.006
1988,93034.5
1989,127636.006
1990,146295.54447619044
1991,127636.006
1992,127702.006
1993,127636.006
1994,156199.48828571424
1995,127636.006
1996,221964.00933333332
1997,284699.606
1998,208765.8093333333
1999,156199.48828571424
2000,221964.00933333332
2001,156199.48828571424
2002,127636.006
2003,195877.026
2004,195877.026
2005,195877.026
2006,195877.026
2007,195877.026
2008,127636.006
2009,93034.5
2010,127636.006
2011,93034.5
2012,127636.006
2013,93034.5
2014,93034.5
2015,127636.006
2016,93034.5
2017,127636.006
2018,88971.1
2019,88971.1
2020,88971.1
2021,88971.1
2022,93034.5
2023,88971.1
2024,141380.41373174606
2025,284699.606
2026,127636.006
2027,93034.5
2028,127636.006
2029,93034.5
2030,283333.952
2031,283333.952
2032,283333.952
2033,283333.952
2034,127636.006
2035,127636.006
2036,195877.026
2037,195877.026
2038,302765.608
2039,195877.026
2040,284699.606
2041,195877.026
2042,127636.006
2043,93034.5
2044,93034.5
2045,127636.006
2046,88971.1
2047,88971.1
2048,88971.1
2049,88971.1
2050,127636.006
2051,90680.3
2052,88971.1
2053,88971.1
2054,72920.67142857143
2055,88971.1
2056,88971.1
2057,88971.1
2058,131230.14314285712
2059,88971.1
2060,88971.1
2061,93034.5
2062,88971.1
2063,88971.1
2064,88971.1
2065,88971.1
2066,93034.5
2067,90680.3
2068,88971.1
2069,57268.2
2070,88971.1
2071,72920.67142857143
2072,89149.2
2073,88971.1
2074,127636.006
2075,93034.5
2076,88971.1
2077,88971.1
2078,88971.1
2079,93034.5
2080,93034.5
2081,93034.5
2082,88971.1
2083,88971.1
2084,88971.1
2085,88971.1
2086,93034.5
2087,88971.1
2088,88971.1
2089,88971.1
2090,93034.5
2091,72920.67142857143
2092,72920.67142857143
2093,88971.1
2094,127636.006
2095,93034.5
2096,88971.1
2097,88971.1
2098,88971.1
2099,68041.2
2100,68931.5
2101,88971.1
2102,127636.006
2103,88971.1
2104,134326.80209841274
2105,88971.1
2106,68041.2
2107,156199.48828571424
2108,88971.1
2109,72920.67142857143
2110,88971.1
2111,127636.006
2112,88971.1
2113,88971.1
2114,93034.5
2115,93034.5
2116,88971.1
2117,93034.5
2118,93034.5
2119,93034.5
2120,88971.1
2121,72920.67142857143
2122,72920.67142857143
2123,90680.3
2124,156199.48828571424
2125,88868.8
2126,93034.5
2127,130055.94314285714
2128,93034.5
2129,93034.5
2130,93034.5
2131,122894.79933333331
2132,88971.1
2133,93034.5
2134,93034.5
2135,88971.1
2136,68931.5
2137,88971.1
2138,88971.1
2139,93034.5
2140,88971.1
2141,93034.5
2142,88971.1
2143,88971.1
2144,88971.1
2145,88971.1
2146,93034.5
2147,88971.1
2148,88971.1
2149,88971.1
2150,127636.006
2151,127636.006
2152,88971.1
2153,88971.1
2154,88971.1
2155,93034.5
2156,141380.41373174606
2157,127636.006
2158,156199.48828571424
2159,156199.48828571424
2160,127636.006
2161,195877.026
2162,284699.606
2163,283333.952
2164,195877.026
2165,93034.5
2166,88971.1
2167,127636.006
2168,93034.5
2169,127636.006
2170,127636.006
2171,88971.1
2172,88971.1
2173,88971.1
2174,156199.48828571424
2175,286633.352
2176,195877.026
2177,156199.48828571424
2178,195877.026
2179,93034.5
2180,93034.5
2181,127636.006
2182,127636.006
2183,127636.006
2184,88971.1
2185,88971.1
2186,93034.5
2187,93034.5
2188,93034.5
2189,114508.24639999999
2190,57268.2
2191,57268.2
2192,72920.67142857143
2193,88971.1
2194,90680.3
2195,72920.67142857143
2196,72920.67142857143
2197,72920.67142857143
2198,127636.006
2199,92279.8
2200,93034.5
2201,93034.5
2202,195877.026
2203,93034.5
2204,96580.256
2205,88971.1
2206,93034.5
2207,195877.026
2208,156199.48828571424
2209,88888.1
2210,93034.5
2211,93034.5
2212,93034.5
2213,88971.1
2214,88971.1
2215,88971.1
2216,104286.28399999999
2217,50135.0
2218,72920.67142857143
2219,72920.67142857143
2220,72920.67142857143
2221,195877.026
2222,127636.006
2223,156199.48828571424
2224,127636.006
2225,90680.3
2226,72920.67142857143
2227,127636.006
2228,195877.026
2229,195877.026
2230,88971.1
2231,127636.006
2232,93034.5
2233,93034.5
2234,195877.026
2235,93034.5
2236,195877.026
2237,201542.778
2238,127668.006
2239,88971.1
2240,93034.5
2241,73179.87142857144
2242,88971.1
2243,88971.1
2244,72920.67142857143
2245,72920.67142857143
2246,88971.1
2247,93034.5
2248,88971.1
2249,88971.1
2250,88971.1
2251,88971.1
2252,93034.5
2253,93034.5
2254,93034.5
2255,93034.5
2256,127636.006
2257,141380.41373174606
2258,127636.006
2259,93034.5
2260,93034.5
2261,195877.026
2262,195877.026
2263,221964.00933333332
2264,284699.606
2265,88971.1
2266,283333.952
2267,221964.00933333332
2268,302765.608
2269,93034.5
2270,127636.006
2271,127636.006
2272,129429.406
2273,93034.5
2274,93034.5
2275,93034.5
2276,127636.006
2277,93034.5
2278,88971.1
2279,88971.1
2280,72920.67142857143
2281,93034.5
2282,93034.5
2283,93034.5
2284,93034.5
2285,127636.006
2286,88971.1
2287,283333.952
2288,195877.026
2289,221964.00933333332
2290,284699.606
2291,221964.00933333332
2292,302765.608
2293,284699.606
2294,284699.606
2295,302765.608
2296,221964.00933333332
2297,221964.00933333332
2298,283333.952
2299,221964.00933333332
2300,221964.00933333332
2301,195877.026
2302,127636.006
2303,195877.026
2304,195877.026
2305,93034.5
2306,93034.5
2307,93034.5
2308,195877.026
2309,283333.952
2310,195877.026
2311,127636.006
2312,93034.5
2313,93034.5
2314,127636.006
2315,93034.5
2316,93034.5
2317,93034.5
2318,93034.5
2319,127636.006
2320,127636.006
2321,195877.026
2322,127636.006
2323,127636.006
2324,127636.006
2325,127636.006
2326,127636.006
2327,138028.994
2328,147986.88714285713
2329,93034.5
2330,93034.5
2331,221964.00933333332
2332,284699.606
2333,221964.00933333332
2334,156199.48828571424
2335,221964.00933333332
2336,221964.00933333332
2337,127636.006
2338,195877.026
2339,195877.026
2340,308786.644
2341,127636.006
2342,195877.026
2343,127636.006
2344,142349.87647619046
2345,195877.026
2346,195877.026
2347,127636.006
2348,195877.026
2349,88971.1
2350,196825.426
2351,195877.026
2352,195877.026
2353,141380.41373174606
2354,93034.5
2355,127636.006
2356,88971.1
2357,127636.006
2358,93034.5
2359,93034.5
2360,88971.1
2361,88971.1
2362,156199.48828571424
2363,88971.1
2364,93034.5
2365,195877.026
2366,195877.026
2367,195877.026
2368,127636.006
2369,195877.026
2370,93034.5
2371,93034.5
2372,127636.006
2373,221964.00933333332
2374,221964.00933333332
2375,195877.026
2376,156199.48828571424
2377,221964.00933333332
2378,93034.5
2379,141380.41373174606
2380,93034.5
2381,93034.5
2382,127636.006
2383,127636.006
2384,156199.48828571424
2385,93034.5
2386,93034.5
2387,88971.1
2388,57720.4
2389,88971.1
2390,88971.1
2391,88971.1
2392,88971.1
2393,127636.006
2394,93034.5
2395,141380.41373174606
2396,93034.5
2397,93034.5
2398,88971.1
2399,68931.5
2400,68931.5
2401,88971.1
2402,88971.1
2403,88971.1
2404,88971.1
2405,93034.5
2406,93034.5
2407,88971.1
2408,88971.1
2409,88971.1
2410,93034.5
2411,88971.1
2412,88971.1
2413,88971.1
2414,88971.1
2415,88971.1
2416,93034.5
2417,93034.5
2418,88971.1
2419,72920.67142857143
2420,88971.1
2421,72920.67142857143
2422,88971.1
2423,72920.67142857143
2424,88971.1
2425,134326.80209841274
2426,72920.67142857143
2427,88971.1
2428,127636.006
2429,88971.1
2430,93034.5
2431,88971.1
2432,88971.1
2433,88971.1
2434,88971.1
2435,88971.1
2436,90680.3
2437,88971.1
2438,88971.1
2439,88971.1
2440,93034.5
2441,88971.1
2442,88971.1
2443,88971.1
2444,88971.1
2445,72920.67142857143
2446,72920.67142857143
2447,195877.026
2448,93034.5
2449,88971.1
2450,93034.5
2451,88971.1
2452,156199.48828571424
2453,57268.2
2454,57268.2
2455,88971.1
2456,88971.1
2457,88971.1
2458,93034.5
2459,88971.1
2460,93034.5
2461,88971.1
2462,88971.1
2463,88971.1
2464,141380.41373174606
2465,93034.5
2466,88971.1
2467,127636.006
2468,88971.1
2469,88971.1
2470,141380.41373174606
2471,139994.694
2472,141380.41373174606
2473,72920.67142857143
2474,72920.67142857143
2475,156199.48828571424
2476,88971.1
2477,88971.1
2478,88971.1
2479,72920.67142857143
2480,88971.1
2481,88971.1
2482,88971.1
2483,88971.1
2484,88971.1
2485,88971.1
2486,88971.1
2487,134326.80209841274
2488,127636.006
2489,93034.5
2490,88971.1
2491,57268.2
2492,93034.5
2493,88971.1
2494,88971.1
2495,72920.67142857143
2496,141380.41373174606
2497,93034.5
2498,88971.1
2499,57268.2
2500,88971.1
2501,88971.1
2502,88971.1
2503,72920.67142857143
2504,93034.5
2505,143330.094
2506,195877.026
2507,221964.00933333332
2508,195877.026
2509,127636.006
2510,195877.026
2511,127636.006
2512,127636.006
2513,127636.006
2514,195877.026
2515,88971.1
2516,93034.5
2517,88971.1
2518,88971.1
2519,127636.006
2520,127636.006
2521,127636.006
2522,127636.006
2523,88971.1
2524,88971.1
2525,88971.1
2526,88971.1
2527,88971.1
2528,88971.1
2529,88971.1
2530,72920.67142857143
2531,127636.006
2532,130499.158
2533,127636.006
2534,195877.026
2535,221964.00933333332
2536,147308.76714285713
2537,195877.026
2538,127636.006
2539,127636.006
2540,93034.5
2541,127636.006
2542,88971.1
2543,88971.1
2544,72920.67142857143
2545,88971.1
2546,93034.5
2547,93034.5
2548,114508.24639999999
2549,88971.1
2550,302765.608
2551,93034.5
2552,88971.1
2553,57268.2
2554,88971.1
2555,93034.5
2556,72920.67142857143
2557,72920.67142857143
2558,134326.80209841274
2559,88971.1
2560,93034.5
2561,127636.006
2562,93034.5
2563,93034.5
2564,127636.006
2565,90680.3
2566,72920.67142857143
2567,88971.1
2568,93034.5
2569,93034.5
2570,93034.5
2571,72920.67142857143
2572,195877.026
2573,127636.006
2574,221964.00933333332
2575,93034.5
2576,88971.1
2577,88971.1
2578,88971.1
2579,50466.4
2580,126325.62714285716
2581,72920.67142857143
2582,88971.1
2583,195877.026
2584,93034.5
2585,88971.1
2586,127636.006
2587,127636.006
2588,127636.006
2589,93034.5
2590,127636.006
2591,141380.41373174606
2592,127636.006
2593,195877.026
2594,127636.006
2595,195877.026
2596,198454.426
2597,93034.5
2598,156199.48828571424
2599,305191.844
2600,81154.72783333332
2601,93034.5
2602,72920.67142857143
2603,72920.67142857143
2604,72920.67142857143
2605,72920.67142857143
2606,88971.1
2607,93034.5
2608,88971.1
2609,88971.1
2610,88971.1
2611,72920.67142857143
2612,88971.1
2613,88971.1
2614,88971.1
2615,93034.5
2616,93034.5
2617,88971.1
2618,93034.5
2619,127636.006
2620,93034.5
2621,93034.5
2622,93034.5
2623,221964.00933333332
2624,156199.48828571424
2625,221964.00933333332
2626,93034.5
2627,195877.026
2628,284699.606
2629,302765.608
2630,284699.606
2631,302765.608
2632,284699.606
2633,283333.952
2634,264819.644
2635,93034.5
2636,127636.006
2637,127636.006
2638,156199.48828571424
2639,93034.5
2640,93034.5
2641,72920.67142857143
2642,93034.5
2643,93034.5
2644,88971.1
2645,93034.5
2646,93034.5
2647,93034.5
2648,93034.5
2649,88971.1
2650,127636.006
2651,93034.5
2652,284699.606
2653,195877.026
2654,127636.006
2655,283333.952
2656,284699.606
2657,284699.606
2658,221964.00933333332
2659,221964.00933333332
2660,221964.00933333332
2661,283333.952
2662,283333.952
2663,198448.426
2664,283333.952
2665,283333.952
2666,283333.952
2667,93034.5
2668,127636.006
2669,93034.5
2670,221964.00933333332
2671,127636.006
2672,127636.006
2673,127636.006
2674,127636.006
2675,127636.006
2676,127636.006
2677,93034.5
2678,156199.48828571424
2679,201568.778
2680,221964.00933333332
2681,284699.606
2682,221964.00933333332
2683,284699.606
2684,221964.00933333332
2685,221964.00933333332
2686,201542.778
2687,195877.026
2688,195877.026
2689,195877.026
2690,284699.606
2691,93034.5
2692,93034.5
2693,127636.006
2694,93034.5
2695,127636.006
2696,127636.006
2697,93034.5
2698,93034.5
2699,93034.5
2700,93034.5
2701,93034.5
2702,88971.1
2703,90548.3
2704,88971.1
2705,88971.1
2706,88971.1
2707,88971.1
2708,88971.1
2709,88971.1
2710,88971.1
2711,156199.48828571424
2712,221964.00933333332
2713,127636.006
2714,127636.006
2715,93034.5
2716,127636.006
2717,127636.006
2718,195877.026
2719,88971.1
2720,127636.006
2721,88971.1
2722,88971.1
2723,93034.5
2724,88971.1
2725,88971.1
2726,88971.1
2727,93034.5
2728,93034.5
2729,88971.1
2730,88971.1
2731,93034.5
2732,88971.1
2733,88971.1
2734,88971.1
2735,88971.1
2736,88971.1
2737,88971.1
2738,88971.1
2739,93034.5
2740,93034.5
2741,88971.1
2742,93034.5
2743,88971.1
2744,93034.5
2745,93034.5
2746,88971.1
2747,93034.5
2748,88971.1
2749,88971.1
2750,88971.1
2751,88971.1
2752,156199.48828571424
2753,88971.1
2754,134326.80209841274
2755,93034.5
2756,68931.5
2757,68931.5
2758,72920.67142857143
2759,93034.5
2760,72920.67142857143
2761,93034.5
2762,93034.5
2763,93034.5
2764,119639.702
2765,156199.48828571424
2766,72920.67142857143
2767,51305.9
2768,88971.1
2769,88971.1
2770,127636.006
2771,88971.1
2772,88971.1
2773,134326.80209841274
2774,88971.1
2775,72920.67142857143
2776,93034.5
2777,127636.006
2778,127636.006
2779,83248.97142857143
2780,93034.5
2781,88971.1
2782,72920.67142857143
2783,68931.5
2784,88971.1
2785,88971.1
2786,68931.5
2787,93034.5
2788,68931.5
2789,156199.48828571424
2790,88971.1
2791,88971.1
2792,68931.5
2793,93034.5
2794,68931.5
2795,88971.1
2796,88971.1
2797,141380.41373174606
2798,72920.67142857143
2799,88971.1
2800,88971.1
2801,93034.5
2802,88971.1
2803,92537.6
2804,90680.3
2805,90680.3
2806,88971.1
2807,127636.006
2808,88971.1
2809,93034.5
2810,88971.1
2811,88971.1
2812,93034.5
2813,110851.84199999999
2814,102101.484
2815,88971.1
2816,127636.006
2817,88971.1
2818,88971.1
2819,127636.006
2820,72920.67142857143
2821,88971.1
2822,141380.41373174606
2823,141380.41373174606
2824,88971.1
2825,90680.3
2826,88971.1
2827,93034.5
2828,141380.41373174606
2829,93169.6
2830,127636.006
2831,127636.006
2832,93034.5
2833,195877.026
2834,127636.006
2835,127636.006
2836,127636.006
2837,93034.5
2838,88971.1
2839,93034.5
2840,127636.006
2841,127636.006
2842,127636.006
2843,93034.5
2844,93034.5
2845,88971.1
2846,127636.006
2847,93034.5
2848,195877.026
2849,127619.006
2850,221964.00933333332
2851,156199.48828571424
2852,137367.894
2853,147986.88714285713
2854,93034.5
2855,127636.006
2856,127636.006
2857,127636.006
2858,127636.006
2859,72920.67142857143
2860,93034.5
2861,88971.1
2862,127636.006
2863,93034.5
2864,156199.48828571424
2865,93034.5
2866,127636.006
2867,72920.67142857143
2868,93034.5
2869,72920.67142857143
2870,72920.67142857143
2871,72920.67142857143
2872,68041.2
2873,72920.67142857143
2874,88971.1
2875,93034.5
2876,127636.006
2877,93034.5
2878,127636.006
2879,88971.1
2880,88971.1
2881,93034.5
2882,88971.1
2883,127636.006
2884,127636.006
2885,93034.5
2886,134326.80209841274
2887,88971.1
2888,93034.5
2889,72920.67142857143
2890,72920.67142857143
2891,93034.5
2892,51305.9
2893,88971.1
2894,68931.5
2895,195877.026
2896,195877.026
2897,93034.5
2898,93034.5
2899,195877.026
2900,93034.5
2901,93034.5
2902,93034.5
2903,201229.978
2904,283333.952
2905,50135.0
2906,127668.006
2907,88971.1
2908,88971.1
2909,88971.1
2910,72920.67142857143
2911,72920.67142857143
2912,88971.1
2913,72920.67142857143
2914,72920.67142857143
2915,72920.67142857143
2916,72920.67142857143
2917,88971.1
2918,88971.1
2919,147954.77047619046
